Exemption Number,Manufacturer Registration Number,Manufacturer Name,Report ID,Date of Event,Manufacturer Aware Date,Event Type,Device Problem Codes,Report Year,Report Quarter,Initial Report Flag,Device ID,Product Code,Brand Name,Model Number,Catalog Number,Implant Available for Evaluation,Implant Returned to Manufacturer
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,05/21/2014,M,1371,2014,2,I,EAGLE II,CBK,,,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,05/21/2014,M,1089,2014,2,I,EMV+,CBK,Uni-Vent 731 Series,EMV+,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,05/23/2014,M,1371,2014,2,I,EAGLE II,CBK,,,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,08-03-2014,M,2892,2014,3,I,706,CBK,IMPACT,706,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,08-03-2014,M,1371,2014,3,I,706,CBK,IMPACT,706,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,08-03-2014,M,1371,2014,3,I,706,CBK,IMPACT,706,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,08-03-2014,M,2292,2014,3,I,706,CBK,IMPACT,706,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,08-03-2014,M,1266,2014,3,I,706,CBK,IMPACT,706,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,06-06-2014,M,2440,2014,3,I,EMV+,CBK,Uni-Vent 731 Series,EMV+,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,06-05-2014,M,1517,2014,3,I,EMV+,CBK,Uni-Vent 731 Series,EMV+,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,06-05-2014,M,1398,2014,3,I,EMV+,CBK,Uni-Vent 731 Series,EMV+,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,06-05-2014,M,3013,2014,3,I,EMV+,CBK,Uni-Vent 731 Series,EMV+,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,06-05-2014,M,1371,2014,3,I,AEV,CBK,Uni-Vent 731 Series,AEV,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,06-05-2014,M,2913,2014,3,I,754,CBK,IMPACT,754,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,02/17/2014,M,1198,2014,3,I,754,CBK,IMPACT,754,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,03-11-2014,M,1089,2014,3,I,EMV+,CBK,Uni-Vent 731 Series,EMV+,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,07/31/2014,M,2440,2014,3,I,754,CBK,IMPACT,754,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,07/31/2014,M,2591,2014,3,I,754,CBK,IMPACT,754,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,07/17/2014,M,2954,2014,3,I,EAGLE II,CBK,,,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,07/26/2014,M,1398,2014,3,I,EAGLE II,CBK,,,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,08-01-2014,M,1398,2014,3,I,754,CBK,IMPACT,754,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,07/24/2014,M,1085,2014,3,I,754,CBK,IMPACT,754,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,08-11-2014,M,1198,2014,3,I,754,CBK,IMPACT,754,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,07/16/2014,M,1089,2014,3,I,EMV+,CBK,Uni-Vent 731 Series,EMV+,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,07/27/2014,M,1371,2014,3,I,EMV+,CBK,Uni-Vent 731 Series,EMV+,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,07/25/2014,M,1085,2014,3,I,754,CBK,IMPACT,754,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,08-01-2014,M,1517,2014,3,I,EMV+,CBK,Uni-Vent 731 Series,EMV+,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,08/22/2014,M,1089,2014,3,I,754,CBK,IMPACT,754,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,08/24/2014,M,1089,2014,3,I,754,CBK,IMPACT,754,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,08/25/2014,M,1089,2014,3,I,754,CBK,IMPACT,754,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,08/25/2014,M,1089,2014,3,I,754,CBK,IMPACT,754,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,08/25/2014,M,3012,2014,3,I,754,CBK,IMPACT,754,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,08/28/2014,M,1089,2014,3,I,754,CBK,IMPACT,754,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,08/17/2014,M,3012,2014,3,I,EMV+,CBK,Uni-Vent 731 Series,EMV+,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,08/30/2014,M,1198,2014,3,I,754,CBK,IMPACT,754,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,08/24/2014,M,1371,2014,3,I,EMV+,CBK,Uni-Vent 731 Series,EMV+,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,08/23/2014,M,1371,2014,3,I,731,CBK,,,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,02/15/2014,M,1198,2014,3,I,754,CBK,IMPACT,754,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,08/16/2014,M,1198,2014,3,I,754,CBK,IMPACT,754,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,08-08-2014,M,1379,2014,3,I,AEV,CBK,Uni-Vent 731 Series,AEV,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,08/14/2014,M,1371,2014,3,I,754,CBK,IMPACT,754,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,08/14/2014,M,2974,2014,3,I,754,CBK,IMPACT,754,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,08-09-2014,M,2919,2014,3,I,EAGLE II,CBK,,,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,08/23/2014,M,1198,2014,3,I,754,CBK,IMPACT,754,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,08/23/2014,M,2974,2014,3,I,754,CBK,IMPACT,754,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,08-08-2014,M,1171,2014,3,I,AEV,CBK,Uni-Vent 731 Series,AEV,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,07-12-2014,M,1663,2014,3,I,EMV+,CBK,Uni-Vent 731 Series,EMV+,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,08-11-2014,M,1008,2014,3,I,EAGLE II,CBK,,,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,08/17/2014,M,1008,2014,3,I,754,CBK,IMPACT,754,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,08-10-2014,M,2913,2014,3,I,754,CBK,IMPACT,754,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,08-10-2014,M,2292,2014,3,I,EMV+,CBK,Uni-Vent 731 Series,EMV+,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,08-07-2014,M,1008,2014,3,I,EMV+,CBK,Uni-Vent 731 Series,EMV+,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,08-08-2014,M,1171,2014,3,I,AEV,CBK,Uni-Vent 731 Series,AEV,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,08-08-2014,M,2591,2014,3,I,AEV,CBK,Uni-Vent 731 Series,AEV,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,08-08-2014,M,1182,2014,3,I,AEV,CBK,Uni-Vent 731 Series,AEV,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,07/31/2014,M,2584,2014,3,I,AEV,CBK,Uni-Vent 731 Series,AEV,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,07/31/2014,M,1517,2014,3,I,EMV+,CBK,Uni-Vent 731 Series,EMV+,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,08-07-2014,M,1517,2014,3,I,EMV+,CBK,Uni-Vent 731 Series,EMV+,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,08-11-2014,M,3016,2014,3,I,AEV,CBK,Uni-Vent 731 Series,AEV,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,08/21/2014,M,1563,2014,3,I,754,CBK,IMPACT,754,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,09-05-2014,M,2292,2014,3,I,754,CBK,IMPACT,754,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,09-07-2014,M,2892,2014,3,I,754,CBK,IMPACT,754,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,08/24/2014,M,1643,2014,3,I,EAGLE II,CBK,,,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,09-06-2014,M,1570,2014,3,I,EAGLE II,CBK,,,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,08/28/2014,M,1085,2014,3,I,754,CBK,IMPACT,754,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,09-11-2014,M,1643,2014,3,I,754,CBK,IMPACT,754,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,08/29/2014,M,1260,2014,3,I,AEV,CBK,Uni-Vent 731 Series,AEV,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,08/24/2014,M,1013,2014,3,I,754,CBK,IMPACT,754,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,08/18/2014,M,1198,2014,3,I,EAGLE II,CBK,,,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,08/21/2014,M,3010,2014,3,I,754,CBK,IMPACT,754,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,08/23/2014,M,1266,2014,3,I,754,CBK,IMPACT,754,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,08/25/2014,M,2890,2014,3,I,750,CBK,IMPACT,750,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,08/16/2014,M,1182,2014,3,I,754,CBK,IMPACT,754,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,09-08-2014,M,1198,2014,3,I,754,CBK,IMPACT,754,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,08/28/2014,M,2985,2014,3,I,EMV+,CBK,Uni-Vent 731 Series,EMV+,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,09/13/2014,M,1266,2014,3,I,EMV+,CBK,Uni-Vent 731 Series,EMV+,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,09-08-2014,M,1477,2014,3,I,AEV,CBK,Uni-Vent 731 Series,AEV,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,09-06-2014,M,1423,2014,3,I,754,CBK,IMPACT,754,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,08/31/2014,M,1398,2014,3,I,754,CBK,IMPACT,754,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,09/14/2014,M,1198,2014,3,I,EMV+,CBK,Uni-Vent 731 Series,EMV+,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,05-02-2014,M,1198,2014,3,I,AEV,CBK,Uni-Vent 731 Series,AEV,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,09/27/2014,M,198,2014,3,I,754,CBK,IMPACT,754,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,09/27/2014,M,2591,2014,3,I,EMV+,CBK,Uni-Vent 731 Series,EMV+,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,09/26/2014,M,2974,2014,3,I,754,CBK,IMPACT,754,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,09/27/2014,M,3012,2014,3,I,EAGLE II,CBK,,,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,09/29/2014,M,1198,2014,3,I,754,CBK,IMPACT,754,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,10-02-2014,M,1085,2014,3,I,754,CBK,IMPACT,754,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,09/27/2014,M,3013,2014,3,I,EMV+,CBK,Uni-Vent 731 Series,EMV+,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,09/29/2014,M,2591,2014,3,I,EMV+,CBK,Uni-Vent 731 Series,EMV+,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,10-01-2014,M,2591,2014,3,I,AEV,CBK,Uni-Vent 731 Series,AEV,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,10-02-2014,M,1085,2014,3,I,AEV,CBK,Uni-Vent 731 Series,AEV,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,10/28/2014,M,1078,2014,3,I,EMV+,CBK,Uni-Vent 731 Series,EMV+,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,10-04-2014,M,2988,2014,3,I,EMV+,CBK,Uni-Vent 731 Series,EMV+,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,10/16/2014,M,1198,2014,3,I,EMV+,CBK,Uni-Vent 731 Series,EMV+,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,10-10-2014,M,2591,2014,3,I,EMV+,CBK,Uni-Vent 731 Series,EMV+,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,10/15/2014,M,1260,2014,3,I,754,CBK,IMPACT,754,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,10/15/2014,M,2974,2014,3,I,754,CBK,IMPACT,754,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,09/27/2014,M,1198,2014,3,I,754,CBK,IMPACT,754,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,10-02-2014,M,1198,2014,3,I,754,CBK,IMPACT,754,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,10-02-2014,M,2974,2014,3,I,754,CBK,IMPACT,754,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,09/29/2014,M,2591,2014,3,I,EMV+,CBK,Uni-Vent 731 Series,EMV+,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,10-12-2014,M,1198,2014,3,I,EMV+,CBK,Uni-Vent 731 Series,EMV+,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,09/20/2014,M,1198,2014,3,I,754,CBK,IMPACT,754,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,09-08-2014,M,1198,2014,3,I,EMV+,CBK,Uni-Vent 731 Series,EMV+,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,09-06-2014,M,1502,2014,3,I,EMV+,CBK,Uni-Vent 731 Series,EMV+,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,09/22/2014,M,1371,2014,3,I,754,CBK,IMPACT,754,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,09/17/2014,M,1198,2014,3,I,EMV+,CBK,Uni-Vent 731 Series,EMV+,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,09/25/2014,M,2974,2014,3,I,754,CBK,IMPACT,754,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,09/14/2014,M,1578,2014,3,I,EMV+,CBK,Uni-Vent 731 Series,EMV+,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,09/22/2014,M,2591,2014,3,I,EMV+,CBK,Uni-Vent 731 Series,EMV+,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,09/26/2014,M,1564,2014,3,I,754,CBK,IMPACT,754,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,10-03-2014,M,1171,2014,3,I,750,CBK,IMPACT,750,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,10-04-2014,M,1171,2014,3,I,750,CBK,IMPACT,750,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,10-08-2014,M,1405,2014,3,I,EMV+,CBK,Uni-Vent 731 Series,EMV+,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,09/20/2014,M,2974,2014,3,I,754,CBK,IMPACT,754,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,10/15/2014,M,1260,2014,3,I,706,CBK,IMPACT,706,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,10/15/2014,M,2993,2014,3,I,EMV+,CBK,Uni-Vent 731 Series,EMV+,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,10-12-2014,M,1198,2014,3,I,754,CBK,IMPACT,754,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,10/15/2014,M,2892,2014,3,I,706,CBK,IMPACT,706,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,10-04-2014,M,1379,2014,3,I,754,CBK,IMPACT,754,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,10-11-2014,M,1260,2014,3,I,EMV+,CBK,Uni-Vent 731 Series,EMV+,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,10-12-2014,M,2591,2014,3,I,EMV+,CBK,Uni-Vent 731 Series,EMV+,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,10/16/2014,M,1517,2014,3,I,EMV+,CBK,Uni-Vent 731 Series,EMV+,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,08/25/2014,M,1379,2014,3,I,754,CBK,IMPACT,754,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,10-08-2014,M,2954,2014,4,I,754,CBK,IMPACT,754,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,10/22/2014,M,2584,2014,4,I,AEV,CBK,Uni-Vent 731 Series,AEV,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,10/22/2014,M,2993,2014,4,I,AEV,CBK,Uni-Vent 731 Series,AEV,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,10-12-2014,M,1266,2014,4,I,754,CBK,IMPACT,754,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,10/16/2014,M,1078,2014,4,I,754M,CBK,IMPACT                                                                          ,754M,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,10/31/2014,M,1198,2014,4,I,EMV+,CBK,Uni-Vent 731 Series,EMV+,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,08/31/2014,M,3012,2014,4,I,EMV+,CBK,Uni-Vent 731 Series,EMV+,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,10/18/2014,M,1248,2014,4,I,EMV+,CBK,Uni-Vent 731 Series,EMV+,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,10/23/2014,M,2591,2014,4,I,AEV,CBK,Uni-Vent 731 Series,AEV,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,10/25/2014,M,2591,2014,4,I,754,CBK,IMPACT,754,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,09/13/2014,M,1371,2014,4,I,754,CBK,IMPACT,754,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,10/24/2014,M,1423,2014,4,I,754,CBK,IMPACT,754,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,10/16/2014,M,2591,2014,4,I,754,CBK,IMPACT,754,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,10/26/2014,M,2591,2014,4,I,EMV+,CBK,Uni-Vent 731 Series,EMV+,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,10/24/2014,M,2591,2014,4,I,EAGLE 2,CBK,,,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,11-02-2014,M,1198,2014,4,I,EMV+,CBK,Uni-Vent 731 Series,EMV+,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,11-01-2014,M,1171,2014,4,I,EMV+,CBK,Uni-Vent 731 Series,EMV+,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,10/25/2014,M,1198,2014,4,I,EMV+,CBK,Uni-Vent 731 Series,EMV+,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,10/31/2014,M,1663,2014,4,I,EMV+,CBK,Uni-Vent 731 Series,EMV+,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,10/31/2014,M,2890,2014,4,I,EMV+,CBK,Uni-Vent 731 Series,EMV+,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,11-06-2014,M,2892,2014,4,I,754,CBK,IMPACT,754,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,11-06-2014,M,1078,2014,4,I,754,CBK,IMPACT,754,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,11-03-2014,M,1563,2014,4,I,754,CBK,IMPACT,754,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,11-09-2014,M,2890,2014,4,I,754,CBK,IMPACT,754,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,10/31/2014,M,1371,2014,4,I,754,CBK,IMPACT,754,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,11-08-2014,M,1260,2014,4,I,754,CBK,IMPACT,754,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,11-09-2014,M,1198,2014,4,I,EMV+,CBK,Uni-Vent 731 Series,EMV+,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,10/23/2014,M,2591,2014,4,I,754,CBK,IMPACT,754,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,11/23/2014,M,1260,2014,4,I,EMV+,CBK,Uni-Vent 731 Series,EMV+,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,11-10-2014,M,1198,2014,4,I,EMV+,CBK,Uni-Vent 731 Series,EMV+,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,11-10-2014,M,2974,2014,4,I,754,CBK,IMPACT,754,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,11/22/2014,M,2890,2014,4,I,754,CBK,IMPACT,754,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,11/15/2014,M,1260,2014,4,I,EAGLE 2,CBK,,,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,11/24/2014,M,1198,2014,4,I,EMV+,CBK,Uni-Vent 731 Series,EMV+,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,11/17/2014,M,1198,2014,4,I,EMV+,CBK,Uni-Vent 731 Series,EMV+,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,11/23/2014,M,1198,2014,4,I,EMV+,CBK,Uni-Vent 731 Series,EMV+,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,11/21/2014,M,3012,2014,4,I,754,CBK,IMPACT,754,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,12-04-2014,M,3012,2014,4,I,754,CBK,IMPACT,754,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,11-08-2014,M,2890,2014,4,I,EMV+,CBK,Uni-Vent 731 Series,EMV+,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,12-03-2014,M,3012,2014,4,I,754,CBK,IMPACT,754,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,11/23/2014,M,3133,2014,4,I,754,CBK,IMPACT,754,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,11/15/2014,M,1260,2014,4,I,EAGLE 2,CBK,,,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,12-05-2014,M,3012,2014,4,I,754,CBK,IMPACT,754,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,12-06-2014,M,1423,2014,4,I,754,CBK,IMPACT,754,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,12-07-2014,M,1008,2014,4,I,754,CBK,IMPACT,754,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,12-04-2014,M,1078,2014,4,I,754,CBK,IMPACT,754,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,11/27/2014,M,1198,2014,4,I,754,CBK,IMPACT,754,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,11/28/2014,M,1008,2014,4,I,EMV+,CBK,Uni-Vent 731 Series,EMV+,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,12-06-2014,M,1563,2014,4,I,754,CBK,IMPACT,754,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,12-04-2014,M,1266,2014,4,I,EAGLE 2,CBK,,,,,
2001013,2242630,"IMPACT INSTRUMENTATION, INC.",2.24263E+11,,11/28/2014,M,2591,2014,4,I,EMV+,CBK,Uni-Vent 731 Series,EMV+,,,
